"ELSENHAM, GAUNTS END",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1242,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.48,2.08,3.45,1.24,2.96,1.81,2.73,1.62,3.51,1.71,1.97,
February,0.47,0.12,1.93,3.20,0.92,3.39,2.83,3.54,1.38,0.66,0.60,
March,1.44,1.26,2.40,1.56,0.96,0.90,0.16,2.24,2.45,0.04,1.79,
April,4.02,1.77,2.72,1.39,3.00,1.74,2.75,1.69,1.23,1.71,2.47,
May,1.04,1.01,1.01,1.16,4.34,2.09,1.24,0.72,1.97,1.48,2.78,
June,1.24,0.90,1.09,0.89,3.57,0.52,3.13,3.00,2.42,0.54,0.56,
July,4.06,0.26,3.29,1.79,4.91,4.32,2.56,2.74,1.87,2.40,2.45,
August,1.22,1.06,2.77,1.75,1.68,2.29,1.61,3.07,2.26,1.52,2.62,
September,2.37,1.84,2.83,1.77,3.58,2.75,2.09,4.20,0.66,0.54,4.11,
October,0.91,0.91,0.60,4.71,4.17,3.18,2.48,2.32,3.27,3.40,1.48,
November,0.72,1.87,1.28,1.82,3.05,1.74,4.62,2.67,2.31,4.82,3.76,
December,2.37,1.65,2.07,2.48,2.69,1.85,0.35,2.37,2.37,4.88,2.64,
Total,22.34,14.73,25.44,23.76,35.83,26.58,26.55,30.18,25.70,23.70,27.23,
Calc annual,22.34,14.73,25.44,23.76,35.83,26.58,26.55,30.18,25.70,23.70,27.23,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,
