"DUNFORD BRIDGE, DEARDEN RES.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3164,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,11.90,4.43,,,,,,15.24,0.87,7.33,
February,,0.47,5.55,,,,,,7.83,1.09,1.27,
March,,3.56,5.01,,,,,,2.87,0.95,2.85,
April,,1.40,5.18,,,,,,2.23,1.97,3.10,
May,,1.54,1.57,,,,,,2.18,3.64,2.21,
June,,1.04,2.22,,,,,,5.08,1.25,4.37,
July,,2.48,6.46,,,,,,1.84,2.94,8.86,
August,,4.69,5.88,,,,,,5.03,5.36,5.18,
September,,3.14,5.59,,,,,,0.53,1.89,5.62,
October,,2.76,0.92,,,,,,6.24,5.98,7.52,
November,,2.69,3.42,,,,,,9.62,9.89,6.14,
December,,9.94,4.62,,,,,,3.71,14.25,3.67,
Total,55.48,45.61,50.85,,,,,,62.40,50.08,58.12,
Calc annual,0.00,45.61,50.85,0.00,0.00,0.00,0.00,0.00,62.40,50.08,58.12,
Difference,55.48,0.00,0.00,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,
