"LLANDWROG (GLYNLLIFON NURSERY) BOT.GDNS.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4366,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.80,6.58,5.16,3.42,5.88,2.74,5.58,4.67,7.91,2.20,8.14,
February,2.93,0.46,5.04,8.34,1.05,7.39,4.43,4.61,4.21,1.41,0.28,
March,8.52,6.74,3.78,1.74,2.25,1.19,0.85,5.13,3.22,1.17,3.63,
April,5.87,2.32,3.79,2.99,4.24,3.00,2.58,1.34,1.48,0.95,2.59,
May,4.03,3.00,1.16,2.69,6.86,4.65,3.60,2.25,1.06,3.59,1.90,
June,4.99,1.02,2.72,1.61,3.14,0.08,2.75,5.58,6.16,2.95,2.11,
July,9.00,3.37,3.99,3.71,4.37,2.40,4.28,3.07,2.71,2.76,3.58,
August,4.39,7.83,3.69,5.21,5.55,4.18,4.78,7.30,5.52,4.63,6.29,
September,4.68,1.11,5.16,7.00,6.69,2.89,2.26,5.07,2.08,2.40,3.97,
October,4.67,3.27,1.94,6.89,4.68,6.12,3.77,3.98,7.43,7.71,8.28,
November,2.67,2.90,2.76,6.15,2.92,3.74,8.95,6.06,7.73,11.93,5.69,
December,4.49,4.16,6.61,4.67,11.66,3.48,1.22,1.50,4.42,9.05,7.41,
Total,62.04,42.76,45.80,54.42,59.29,41.86,45.05,50.56,53.93,50.75,53.87,
Calc annual,62.04,42.76,45.80,54.42,59.29,41.86,45.05,50.56,53.93,50.75,53.87,
Difference,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
