"YORK THE FRIENDS RETREAT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.58,1.85,2.92,1.95,2.41,,,,,,,
February,1.08,0.15,2.25,3.87,0.97,,,,,,,
March,1.98,0.87,1.90,1.35,1.34,,,,,,,
April,3.64,1.34,1.62,1.07,2.05,,,,,,,
May,2.29,1.49,0.97,2.49,3.31,,,,,,,
June,2.58,0.27,1.19,0.81,1.62,,,,,,,
July,5.93,0.96,5.01,2.55,3.56,,,,,,,
August,1.44,3.86,3.75,3.05,2.54,,,,,,,
September,1.21,0.67,1.89,3.03,2.46,,,,,,,
October,2.01,1.90,0.89,1.99,2.58,,,,,,,
November,1.04,1.84,1.33,2.33,1.92,,,,,,,
December,2.29,2.03,2.77,3.10,2.18,,,,,,,
Total,28.07,17.23,26.49,27.59,26.94,,,,,,,
Calc annual,28.07,17.23,26.49,27.59,26.94,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
