"PENZANCE, GULVAH (COUNTY COUNCIL PLOT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1911,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,6.07,4.06,7.43,6.99,8.62,3.33,8.37,
February,,,,,2.37,6.49,3.43,2.87,4.34,3.27,3.44,
March,,,,,2.07,1.07,1.25,4.11,5.65,0.52,3.69,
April,,,,,4.34,3.46,2.92,3.38,2.66,1.35,2.49,
May,,,,,3.27,3.38,2.33,0.82,1.15,4.29,1.90,
June,,,,,1.73,0.00,2.71,3.26,1.96,3.03,1.44,
July,,,,,,3.11,1.57,2.38,1.48,1.83,2.63,
August,,,,,,3.74,2.23,3.26,2.02,2.97,5.17,
September,,,,,4.15,2.98,0.85,5.86,1.82,0.46,5.43,
October,,,,,9.81,4.38,3.53,2.80,7.34,7.42,5.58,
November,,,,,3.94,4.65,7.36,3.97,4.27,12.64,6.53,
December,,,,,7.35,6.40,1.22,4.52,5.79,8.94,4.19,
Total,,,,,,43.72,36.83,44.22,47.10,50.05,50.86,
Calc annual,0.00,0.00,0.00,0.00,45.10,43.72,36.83,44.22,47.10,50.05,50.86,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,
