"ASHBOURNE MAYFIELD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.12,,,,,,,,,,,
February,2.89,,,,,,,,,,,
March,1.93,,,,,,,,,,,
April,4.92,,,,,,,,,,,
May,3.48,,,,,,,,,,,
June,4.22,,,,,,,,,,,
July,5.13,,,,,,,,,,,
August,1.28,,,,,,,,,,,
September,1.92,,,,,,,,,,,
October,2.06,,,,,,,,,,,
November,1.11,,,,,,,,,,,
December,3.17,,,,,,,,,,,
Total,36.23,,,,,,,,,,,
Calc annual,36.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
