"ASCOT, HEATHERWOOD HOSPITAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,769,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.42,2.46,2.07,2.99,2.11,3.67,1.35,3.25,
February,,,,3.62,0.27,3.45,2.17,3.94,1.70,0.78,0.67,
March,,,,2.56,0.82,0.78,0.48,2.66,1.87,0.07,1.27,
April,,,,2.07,2.90,1.65,3.04,1.83,1.52,1.07,2.03,
May,,,,2.56,3.14,2.93,1.63,1.23,2.08,2.44,2.44,
June,,,,0.27,3.33,0.00,3.24,3.24,2.37,0.87,3.33,
July,,,3.67,1.41,4.14,3.53,2.01,2.49,1.68,1.80,2.07,
August,,,2.81,2.18,2.46,3.02,0.92,3.22,2.38,1.37,2.75,
September,,,1.65,1.48,3.26,2.91,1.32,5.34,1.04,0.18,3.26,
October,,,0.82,5.55,3.38,2.61,2.39,1.48,4.13,3.41,1.11,
November,,,1.48,1.64,2.51,2.02,5.61,3.48,1.96,6.35,4.20,
December,,,2.87,2.41,3.78,3.25,0.38,3.77,2.33,5.91,2.47,
Total,,,,27.17,32.45,28.22,26.18,34.79,26.73,25.60,28.85,
Calc annual,0.00,0.00,13.30,27.17,32.45,28.22,26.18,34.79,26.73,25.60,28.85,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
