"NASEBY RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1090,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.59,2.40,2.83,1.33,2.33,1.66,3.08,2.57,3.88,1.41,3.11,
February,0.81,0.22,1.90,3.73,0.68,2.80,3.42,2.91,1.75,0.44,0.85,
March,2.19,1.29,1.45,1.67,0.73,1.05,0.48,1.93,2.28,0.12,1.85,
April,4.64,1.03,2.93,2.01,3.28,1.73,2.22,1.39,1.73,1.80,2.29,
May,1.97,1.36,0.72,1.25,3.67,4.16,2.60,0.94,1.14,1.38,2.90,
June,3.17,0.49,1.08,0.73,1.83,0.06,2.35,4.18,3.12,1.13,2.17,
July,3.71,0.35,4.45,3.15,3.13,2.12,2.18,2.40,1.42,1.94,3.47,
August,1.54,2.86,4.42,2.16,2.49,1.08,1.90,3.39,3.87,1.23,2.38,
September,2.01,1.05,2.04,3.05,3.17,3.50,2.39,4.88,0.72,1.23,4.15,
October,1.13,1.43,0.85,4.12,3.95,2.99,2.13,1.88,3.92,2.74,1.63,
November,1.43,1.37,1.05,1.84,2.55,1.94,4.26,3.61,2.79,5.17,2.99,
December,1.94,1.33,2.82,2.70,3.00,2.23,0.66,2.06,2.58,4.08,2.41,
Total,27.13,15.18,26.54,27.74,30.81,25.32,27.67,32.14,29.20,22.67,30.20,
Calc annual,27.13,15.18,26.54,27.74,30.81,25.32,27.67,32.14,29.20,22.67,30.20,
Difference,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
