"LLYWYNON NO.2 (NEW G)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4148,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.73,10.98,
February,,,,,,,,,,1.85,0.71,
March,,,,,,,,,,0.87,4.26,
April,,,,,,,,,,0.82,4.76,
May,,,,,,,,,,5.18,2.89,
June,,,,,,,,,,4.05,2.29,
July,,,,,,,,,,4.75,5.96,
August,,,,,,,,,,4.29,6.73,
September,,,,,,,,,,1.80,7.30,
October,,,,,,,,,12.23,8.76,9.31,
November,,,,,,,,,12.36,16.45,8.74,
December,,,,,,,,,6.78,15.85,7.25,
Total,,,,,,,,,,67.40,71.18,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.37,67.40,71.18,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
