"MONK CONISTON GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,14.39,18.33,9.22,6.54,6.63,,,,,,,
February,9.47,0.41,7.38,11.42,1.88,,,,,,,
March,11.76,11.57,5.52,3.98,1.80,,,,,,,
April,8.24,1.75,3.26,6.45,3.27,,,,,,,
May,8.95,5.55,5.03,4.02,7.62,,,,,,,
June,3.99,0.49,3.08,1.48,5.00,,,,,,,
July,9.32,4.22,8.98,6.47,8.12,,,,,,,
August,3.70,10.91,6.98,13.42,7.01,,,,,,,
September,6.42,2.28,6.01,9.61,9.39,,,,,,,
October,4.62,4.44,4.24,16.47,9.50,,,,,,,
November,6.22,5.00,5.57,12.34,4.03,,,,,,,
December,9.07,10.38,5.83,7.99,12.68,,,,,,,
Total,96.15,75.33,71.10,100.19,76.93,,,,,,,
Calc annual,96.15,75.33,71.10,100.19,76.93,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
