"LUCAN, PEAMOUNT SANITORIUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6119,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.78,2.30,3.10,0.97,4.12,
February,,,,,,,1.82,1.63,2.45,2.00,1.12,
March,,,,,,,0.60,3.13,4.44,0.43,2.89,
April,,,,,,,1.85,1.56,0.75,1.41,1.99,
May,,,,,,,2.85,1.16,0.66,1.87,1.84,
June,,,,,,,2.55,3.03,3.88,1.41,2.14,
July,,,,,,,3.15,3.68,1.67,2.76,2.73,
August,,,,,,,1.97,6.06,3.69,3.95,4.31,
September,,,,,,,1.84,3.10,1.43,0.48,5.23,
October,,,,,,,2.85,2.68,2.92,3.15,3.56,
November,,,,,,,3.13,2.92,3.61,4.37,2.10,
December,,,,,,,1.01,1.59,3.06,5.72,2.75,
Total,,,,,,,26.40,32.84,31.66,28.52,34.78,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,26.40,32.84,31.66,28.52,34.78,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,
