"DUNFORD BRIDGE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3163,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.78,11.65,4.68,5.46,3.48,6.95,5.94,4.93,15.34,2.05,8.31,
February,6.30,0.45,6.88,7.54,1.55,7.86,5.55,1.90,7.50,0.60,2.00,
March,4.15,6.11,3.95,3.13,1.52,2.30,2.97,5.84,3.25,0.91,3.68,
April,8.85,1.81,5.46,3.77,2.27,3.89,2.78,5.87,2.23,1.81,3.15,
May,7.17,1.96,1.50,5.58,6.31,4.70,4.20,3.57,2.18,3.41,2.23,
June,3.91,0.35,3.58,1.15,2.60,0.15,4.38,5.20,5.08,1.37,4.28,
July,8.95,2.80,5.54,4.88,3.85,2.07,3.31,2.81,1.84,2.72,8.20,
August,3.46,6.32,6.91,5.09,5.45,3.71,5.58,5.88,4.89,5.53,3.91,
September,2.85,1.86,5.62,5.16,5.19,3.92,3.60,7.08,0.52,1.70,5.68,
October,1.96,2.86,1.04,5.17,6.08,5.34,4.76,5.16,6.66,6.50,7.10,
November,2.82,2.71,3.45,9.13,4.85,3.09,6.58,7.19,9.62,10.08,6.57,
December,5.37,8.66,4.66,4.45,6.10,5.73,3.14,0.56,3.71,12.89,3.97,
Total,62.57,47.54,53.27,60.51,49.25,49.71,52.79,55.99,62.82,49.57,59.08,
Calc annual,62.57,47.54,53.27,60.51,49.25,49.71,52.79,55.99,62.82,49.57,59.08,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,
