"MARKET RASEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.95,1.85,2.29,,,,,,,,,
February,1.59,0.23,1.63,,,,,,,,,
March,1.93,0.68,1.64,,,,,,,,,
April,3.33,0.91,1.12,,,,,,,,,
May,2.24,1.52,0.86,,,,,,,,,
June,1.31,0.15,1.28,,,,,,,,,
July,2.64,0.27,3.65,,,,,,,,,
August,0.88,2.96,2.71,,,,,,,,,
September,1.48,0.31,1.62,,,,,,,,,
October,1.25,1.31,1.00,,,,,,,,,
November,0.36,1.23,0.88,,,,,,,,,
December,2.09,1.46,2.45,,,,,,,,,
Total,21.05,12.88,21.13,,,,,,,,,
Calc annual,21.05,12.88,21.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
