"WRITTLE, MELBOURNE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1289,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.23,1.98,2.79,1.10,2.84,1.31,2.58,1.38,3.05,1.56,2.10,
February,0.37,0.25,1.95,3.15,0.65,2.35,3.16,3.48,1.06,0.61,0.59,
March,1.27,1.19,1.24,1.65,0.73,1.00,0.21,1.98,2.39,0.08,1.36,
April,3.67,1.54,2.67,1.57,3.24,1.56,5.12,1.57,0.98,2.17,2.08,
May,2.89,1.12,1.06,1.57,4.31,2.48,1.16,0.91,2.36,1.96,2.68,
June,1.29,0.13,1.65,0.85,1.50,0.52,2.77,3.22,2.52,0.68,0.65,
July,3.59,0.22,2.46,1.18,3.75,4.35,2.39,2.60,1.79,1.40,2.80,
August,2.04,1.36,2.28,1.63,1.91,3.54,1.11,4.32,2.81,1.63,3.37,
September,3.91,2.42,3.12,1.80,2.40,2.76,1.08,4.83,0.85,0.95,3.89,
October,0.84,0.93,1.36,4.77,3.42,3.12,2.74,1.90,3.53,3.42,1.13,
November,0.44,1.72,1.25,2.33,3.59,2.03,4.29,2.53,2.00,4.78,4.05,
December,2.45,1.03,2.33,1.93,2.66,2.05,0.51,3.16,3.19,4.29,2.39,
Total,24.99,13.89,24.16,23.53,31.00,27.07,27.12,31.88,26.53,23.53,27.09,
Calc annual,24.99,13.89,24.16,23.53,31.00,27.07,27.12,31.88,26.53,23.53,27.09,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
