"LUNEDALE, HARGILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3500,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,4.10,6.00,7.50,6.80,12.00,1.90,9.40,
February,,,,,2.20,8.00,5.00,2.40,7.70,1.20,1.50,
March,,,,,1.80,3.30,5.00,5.40,4.00,0.50,3.10,
April,,,,,2.30,5.90,2.90,5.00,1.50,3.20,3.20,
May,,,,,5.00,5.50,3.60,3.20,2.00,2.70,2.30,
June,,,,,5.40,0.20,3.70,4.50,7.80,3.00,4.30,
July,,,,,6.30,3.30,6.70,5.50,4.80,5.30,7.60,
August,,,,,4.10,4.50,4.80,9.50,8.30,5.90,7.40,
September,,,,,7.00,4.50,6.20,8.10,2.50,3.60,6.20,
October,,,,,8.00,5.40,5.50,5.90,6.50,6.70,6.60,
November,,,,,4.00,2.20,7.30,6.90,9.20,7.60,7.40,
December,,,,,8.00,7.60,3.10,1.30,3.10,9.10,5.50,
Total,,,,,58.20,56.40,61.30,64.50,69.40,50.70,64.50,
Calc annual,0.00,0.00,0.00,0.00,58.20,56.40,61.30,64.50,69.40,50.70,64.50,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,
