"DEVIZES (NURSTEED)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1487/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.55,3.86,1.14,3.81,
February,,,,,,,,4.24,1.72,0.78,0.53,
March,,,,,,,,2.74,1.80,0.18,1.72,
April,,,,,,,,1.66,1.07,0.65,2.73,
May,,,,,,,,0.89,1.08,1.71,1.78,
June,,,,,,,,2.67,2.12,1.17,1.09,
July,,,,,,,,4.47,2.03,1.57,2.07,
August,,,,,,,,4.51,1.95,1.60,2.81,
September,,,,,,,,5.59,1.28,0.28,3.45,
October,,,,,,,,1.97,4.22,4.10,2.25,
November,,,,,,,,2.49,2.71,6.31,4.52,
December,,,,,,,,2.94,2.59,7.06,3.84,
Total,,,,,,,,37.72,26.43,26.55,30.60,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.72,26.43,26.55,30.60,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,
