"LITTLEBOROUGH WINDY BANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.80,6.10,3.59,,,,,,,,,
February,4.48,0.74,4.71,,,,,,,,,
March,3.55,3.54,2.87,,,,,,,,,
April,5.38,1.64,3.10,,,,,,,,,
May,5.23,2.48,0.99,,,,,,,,,
June,2.46,0.19,2.21,,,,,,,,,
July,9.17,1.17,4.07,,,,,,,,,
August,2.34,5.83,5.68,,,,,,,,,
September,2.38,1.86,2.98,,,,,,,,,
October,1.83,3.09,1.12,,,,,,,,,
November,2.28,2.67,3.22,,,,,,,,,
December,3.98,6.35,5.54,,,,,,,,,
Total,47.88,35.66,40.08,,,,,,,,,
Calc annual,47.88,35.66,40.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
