"EDINBURGH WATER WORKS (QUARTER HILL) NO. 7. A.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.68,8.98,4.51,,,,,,,,,
February,5.38,0.83,4.14,,,,,,,,,
March,7.45,8.36,2.80,,,,,,,,,
April,3.18,1.36,3.71,,,,,,,,,
May,6.71,2.53,3.17,,,,,,,,,
June,1.89,0.77,2.38,,,,,,,,,
July,4.52,4.21,5.68,,,,,,,,,
August,5.27,5.86,3.15,,,,,,,,,
September,2.98,2.33,2.65,,,,,,,,,
October,2.81,3.73,3.47,,,,,,,,,
November,4.01,1.96,1.89,,,,,,,,,
December,6.01,7.56,4.11,,,,,,,,,
Total,56.89,48.48,41.66,,,,,,,,,
Calc annual,56.89,48.48,41.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
