"STRONACHLACHLAR, INVERGYLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5369,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,13.80,16.55,10.20,11.90,8.70,9.50,18.10,12.40,22.70,3.85,15.10,
February,16.00,3.20,9.30,12.10,2.20,7.30,7.40,5.20,12.20,4.20,0.80,
March,9.70,16.30,3.30,4.50,0.90,3.60,9.20,6.20,12.80,2.20,5.20,
April,3.75,2.10,4.70,6.40,5.10,8.30,3.75,6.40,5.20,2.95,2.90,
May,10.10,6.00,7.40,3.40,6.70,11.00,4.65,5.25,1.40,8.30,3.85,
June,3.50,1.10,3.20,2.40,3.60,1.35,5.10,7.00,7.20,6.95,4.10,
July,5.25,6.20,5.90,7.80,8.00,2.80,4.10,5.25,6.95,4.90,3.65,
August,6.70,7.60,4.50,8.70,5.70,6.80,7.60,7.30,9.05,8.60,7.85,
September,4.90,4.00,4.60,13.10,8.90,4.10,5.50,6.80,6.15,3.80,7.00,
October,5.60,8.30,3.60,13.70,5.80,9.00,9.35,10.20,13.95,11.40,13.65,
November,11.00,5.00,6.70,7.50,7.60,2.20,12.85,8.55,11.75,11.90,10.60,
December,8.40,17.10,10.00,6.20,14.20,7.80,5.80,1.70,10.30,20.80,10.20,
Total,98.70,93.45,73.40,97.70,77.40,73.75,93.40,82.25,119.65,89.85,84.90,
Calc annual,98.70,93.45,73.40,97.70,77.40,73.75,93.40,82.25,119.65,89.85,84.90,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
