"FELINDRE (LOWER LLIW RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4033,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.79,6.79,4.42,3.46,6.41,3.78,8.43,6.20,11.78,3.67,8.69,
February,2.05,0.16,6.40,9.74,0.73,7.69,6.18,5.18,5.69,1.81,0.71,
March,6.18,4.86,3.74,2.72,2.62,1.25,0.94,5.33,5.21,2.02,3.41,
April,7.74,1.22,3.70,3.61,3.99,4.11,2.59,2.12,1.78,1.14,3.24,
May,4.36,2.15,2.59,3.44,4.28,6.00,2.88,2.30,0.60,4.27,2.52,
June,3.56,0.88,1.71,1.00,3.54,0.00,2.79,4.67,5.82,2.99,2.04,
July,8.21,2.54,7.76,3.74,6.91,2.76,3.28,6.12,3.56,3.86,5.29,
August,3.09,5.79,5.09,6.06,7.01,6.68,5.84,6.73,6.56,3.73,7.99,
September,5.31,2.83,6.35,5.80,6.18,4.34,1.36,7.30,2.29,0.99,5.61,
October,6.25,2.25,1.72,7.75,6.72,6.74,3.83,3.85,10.58,7.35,8.80,
November,2.71,4.93,2.73,4.83,4.56,3.92,9.91,6.04,7.63,13.61,4.95,
December,6.21,3.35,6.29,6.59,8.68,3.86,0.55,4.63,5.95,10.24,7.91,
Total,63.46,37.75,52.50,58.74,61.63,51.13,48.58,60.47,67.45,55.68,61.16,
Calc annual,63.46,37.75,52.50,58.74,61.63,51.13,48.58,60.47,67.45,55.68,61.16,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
