"FRIMLEY GREEN BROMPTON SANATORIUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.63,,,,,,,,,,,
February,0.34,,,,,,,,,,,
March,1.54,,,,,,,,,,,
April,3.78,,,,,,,,,,,
May,1.07,,,,,,,,,,,
June,1.41,,,,,,,,,,,
July,5.63,,,,,,,,,,,
August,1.70,,,,,,,,,,,
September,1.81,,,,,,,,,,,
October,2.17,,,,,,,,,,,
November,1.10,,,,,,,,,,,
December,2.15,,,,,,,,,,,
Total,25.33,,,,,,,,,,,
Calc annual,25.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
