"CARMARTHEN (MODEL & PRACTISING SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4097,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,5.02,3.78,7.95,6.29,11.75,3.03,9.98,
February,,,,,0.59,7.85,5.17,3.87,5.66,1.59,0.41,
March,,,,,2.51,1.63,0.87,5.55,4.81,2.11,2.55,
April,,,,,4.55,2.98,2.62,2.36,1.71,0.85,3.55,
May,,,,,4.19,7.36,3.29,2.23,1.07,3.74,2.57,
June,,,,,3.48,,1.71,4.28,6.42,2.49,2.34,
July,,,,,5.16,2.62,3.10,6.26,3.27,3.27,4.58,
August,,,,,4.67,5.02,4.24,8.84,5.09,3.74,4.76,
September,,,,,7.97,4.24,1.22,5.30,1.41,1.24,5.52,
October,,,,,6.13,8.03,3.98,4.36,9.32,9.40,7.09,
November,,,,,3.11,5.03,12.16,6.43,9.15,15.66,5.05,
December,,,,,10.48,6.09,0.80,4.43,6.48,15.20,7.67,
Total,,,,,57.86,54.63,47.11,60.20,66.14,62.32,56.07,
Calc annual,0.00,0.00,0.00,0.00,57.86,54.63,47.11,60.20,66.14,62.32,56.07,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
