"GRIMSBY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.91,2.27,2.20,,,,,,,,,
February,1.69,0.27,1.85,,,,,,,,,
March,1.78,0.60,1.74,,,,,,,,,
April,3.23,1.21,1.21,,,,,,,,,
May,3.05,1.58,1.31,,,,,,,,,
June,1.00,0.14,0.78,,,,,,,,,
July,2.85,0.57,4.11,,,,,,,,,
August,1.24,2.17,1.97,,,,,,,,,
September,0.98,0.46,2.26,,,,,,,,,
October,1.33,1.75,1.58,,,,,,,,,
November,0.44,2.16,1.21,,,,,,,,,
December,2.35,1.88,1.52,,,,,,,,,
Total,21.85,15.06,21.74,,,,,,,,,
Calc annual,21.85,15.06,21.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
