"DULWICH, S. CROXTED ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.10,1.60,,,,,,,,,,
February,0.62,0.15,,,,,,,,,,
March,1.53,1.15,,,,,,,,,,
April,2.56,1.30,,,,,,,,,,
May,0.73,1.89,,,,,,,,,,
June,1.92,0.19,,,,,,,,,,
July,3.43,0.13,,,,,,,,,,
August,1.62,0.70,,,,,,,,,,
September,3.07,,,,,,,,,,,
October,0.92,,,,,,,,,,,
November,0.92,,,,,,,,,,,
December,1.89,,,,,,,,,,,
Total,21.31,,,,,,,,,,,
Calc annual,21.31,7.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
