"KILPATRICK HILLS, JAW RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5340,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.49,9.24,5.41,6.66,6.64,4.49,8.04,4.67,12.30,2.90,9.81,
February,7.75,1.43,4.14,7.89,1.26,5.25,10.50,3.62,5.78,2.47,0.37,
March,6.67,6.19,2.37,1.53,1.31,1.65,5.01,5.04,5.62,1.08,1.23,
April,3.52,0.85,2.93,4.03,2.79,5.66,3.07,4.88,2.62,1.39,2.11,
May,5.81,2.76,5.52,3.25,5.70,6.02,3.24,3.65,2.20,3.35,3.44,
June,3.57,1.12,2.48,1.82,3.18,1.11,4.90,4.95,6.20,2.83,2.23,
July,6.25,3.54,2.77,7.63,4.82,2.02,4.09,4.28,4.70,5.43,4.93,
August,6.45,9.04,3.96,8.30,7.05,4.48,4.61,6.10,6.44,7.34,6.43,
September,4.16,3.72,3.50,9.25,5.15,5.43,2.97,5.27,4.72,3.33,4.53,
October,2.07,6.07,3.04,8.44,4.12,4.11,7.15,8.16,9.35,7.44,6.99,
November,6.20,4.50,5.50,4.19,3.99,1.03,6.53,3.83,8.65,9.41,6.87,
December,5.76,8.67,4.42,3.00,5.64,3.47,2.74,1.25,4.60,12.95,6.21,
Total,64.70,57.13,46.04,65.99,51.65,44.72,62.85,55.70,73.18,59.92,55.15,
Calc annual,64.70,57.13,46.04,65.99,51.65,44.72,62.85,55.70,73.18,59.92,55.15,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
