"DENSHAW NEW YEAR'S BRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.48,6.34,3.39,3.72,2.94,3.26,,,,,,
February,3.90,0.49,4.50,5.38,1.18,5.66,,,,,,
March,3.25,3.39,2.98,2.12,1.61,1.80,,,,,,
April,5.52,1.74,3.18,3.26,2.02,2.57,,,,,,
May,6.79,2.63,1.63,4.54,5.85,3.68,,,,,,
June,2.96,0.44,3.00,1.01,3.78,0.09,,,,,,
July,10.01,1.76,5.46,5.28,3.86,2.51,,,,,,
August,2.73,6.04,6.71,5.22,5.43,3.95,,,,,,
September,2.55,1.42,3.40,3.89,5.24,3.44,,,,,,
October,1.86,2.78,1.19,4.83,6.32,6.17,,,,,,
November,2.15,2.54,2.99,6.04,2.45,3.11,,,,,,
December,3.69,6.32,3.81,3.76,5.26,3.63,,,,,,
Total,49.89,35.89,42.24,49.05,45.94,39.87,,,,,,
Calc annual,49.89,35.89,42.24,49.05,45.94,39.87,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,
