"BROMSBERROW HEATH PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2137,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.01,2.40,3.40,1.21,3.36,1.86,3.45,3.37,4.14,1.16,3.86,
February,0.72,0.15,2.39,6.11,0.40,3.15,2.19,3.04,1.61,0.90,0.37,
March,3.20,1.04,2.15,1.42,1.28,0.35,0.30,2.54,4.52,0.10,2.57,
April,4.32,0.81,2.14,2.40,2.66,2.31,2.70,1.14,1.30,0.90,3.32,
May,1.72,1.30,0.67,1.56,6.02,3.19,3.06,0.88,1.02,1.84,2.35,
June,2.80,0.42,0.73,0.32,3.07,0.00,1.25,3.26,2.35,1.61,0.74,
July,4.06,0.34,3.91,2.22,4.50,2.70,1.75,3.64,2.10,1.87,3.12,
August,0.69,2.75,3.15,1.69,3.52,1.84,2.67,5.12,1.96,1.18,2.93,
September,2.49,1.10,1.75,2.06,4.63,3.90,1.16,4.99,0.98,0.31,3.58,
October,2.35,1.38,0.38,5.82,4.41,2.74,2.78,1.93,5.41,4.52,2.29,
November,0.70,1.51,1.31,1.59,2.85,1.43,6.49,3.02,2.46,9.69,4.53,
December,1.80,1.38,3.84,2.28,2.90,2.66,0.43,2.83,2.47,7.43,3.49,
Total,27.86,14.58,25.82,28.68,39.60,26.13,28.23,35.76,30.32,31.51,33.15,
Calc annual,27.86,14.58,25.82,28.68,39.60,26.13,28.23,35.76,30.32,31.51,33.15,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
