"MILNGAVIE DOUGLASTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5336,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.72,7.62,5.11,5.33,5.08,4.59,5.02,4.47,8.41,1.77,4.77,
February,6.40,1.70,4.20,4.69,1.22,3.28,5.25,3.14,4.03,2.22,0.27,
March,4.49,4.93,1.96,1.53,0.74,2.21,2.94,3.59,4.28,1.14,2.08,
April,2.04,1.06,2.12,3.85,2.69,4.63,2.55,3.33,1.42,0.87,1.58,
May,5.66,2.07,4.47,2.30,4.31,7.09,3.48,3.29,2.06,2.99,1.95,
June,2.22,0.59,2.11,1.26,2.31,0.87,2.62,5.33,5.16,3.16,3.09,
July,4.04,4.26,3.03,5.25,4.50,2.10,3.17,4.80,2.97,3.23,3.59,
August,5.18,6.63,3.17,6.18,4.67,3.85,3.43,7.01,4.97,7.21,5.80,
September,3.54,2.14,2.94,7.60,4.26,3.99,4.15,6.47,3.63,1.65,4.24,
October,1.83,5.38,2.43,6.86,3.65,3.63,7.50,6.51,7.13,5.19,4.99,
November,4.70,3.44,2.98,4.08,4.15,0.92,5.95,4.35,5.45,5.88,4.51,
December,3.92,8.15,4.01,4.43,6.41,3.33,2.34,1.31,4.63,8.49,4.29,
Total,49.74,47.97,38.53,53.36,43.99,40.49,48.40,53.60,54.14,43.80,41.16,
Calc annual,49.74,47.97,38.53,53.36,43.99,40.49,48.40,53.60,54.14,43.80,41.16,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,
