"STREATHAM PARK, 4 PENDLE ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8449,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.05,1.47,2.29,1.28,2.96,1.54,2.14,,,,,
February,0.58,0.15,1.94,3.10,0.51,3.10,2.54,,,,,
March,1.48,1.06,1.61,2.08,0.52,0.69,0.16,,,,,
April,2.26,1.08,2.60,1.42,3.84,1.92,4.07,,,,,
May,0.54,1.84,0.84,2.28,2.88,1.64,1.14,,,,,
June,2.54,0.26,1.40,0.38,2.04,0.09,3.71,,,,,
July,2.53,0.08,3.58,2.61,3.56,3.66,1.55,,,,,
August,1.82,1.12,2.40,1.72,2.40,2.16,0.86,,,,,
September,1.92,1.75,1.80,1.17,2.78,1.91,1.96,,,,,
October,0.77,0.81,1.06,4.96,3.40,2.58,2.18,,,,,
November,1.05,1.91,1.33,1.63,2.94,1.48,4.84,,,,,
December,1.63,0.96,3.12,2.18,2.70,2.29,0.31,,,,,
Total,19.17,12.49,23.97,24.81,30.53,23.06,25.46,,,,,
Calc annual,19.17,12.49,23.97,24.81,30.53,23.06,25.46,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
