"YEOVIL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,1.13,6.71,1.71,,,
February,,,,,,,2.67,1.21,,,,
March,,,,,,,3.28,1.79,,,,
April,,,,,,,2.63,2.98,,,,
May,,,,,,,0.25,3.42,,,,
June,,,,,,,3.16,1.45,,,,
July,,,,,,,0.61,2.95,,,,
August,,,,,,,2.96,3.67,,,,
September,,,,,,,5.63,2.47,,,,
October,,,,,,,2.75,2.17,,,,
November,,,,,,,4.80,8.13,,,,
December,,,,,,,9.22,1.35,,,,
Total,,,,,,,39.09,38.30,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,39.09,38.30,1.71,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,NaN,NaN,,
