"ALSTONFIELD VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,7.16,3.72,3.87,4.36,1.66,6.72,6.00,2.00,,
February,,,4.74,1.19,1.92,1.78,4.83,3.92,2.70,4.75,,
March,,,4.66,3.20,2.75,1.06,4.79,3.72,1.49,1.57,,
April,,,3.91,1.01,2.18,1.17,3.67,3.66,1.70,3.01,,
May,,,2.57,3.63,1.19,2.19,0.71,3.76,5.72,2.99,,
June,,,5.69,2.47,1.19,2.59,4.68,0.81,3.94,7.89,,
July,,,5.69,2.85,3.10,5.89,2.33,4.78,0.62,4.42,,
August,,,3.72,4.52,5.40,4.02,2.84,5.42,5.74,7.40,,
September,,,5.26,2.46,3.11,5.02,5.50,2.14,3.94,3.71,,
October,,,7.42,5.14,4.54,7.26,3.84,3.37,4.19,2.03,,
November,,,5.26,2.98,5.10,5.83,4.69,5.81,3.32,2.09,,
December,,,5.91,0.80,3.97,2.62,8.37,4.47,2.51,2.21,,
Total,,,61.99,33.97,38.32,43.79,47.91,48.58,41.87,44.07,,
Calc annual,0.00,0.00,61.99,33.97,38.32,43.79,47.91,48.58,41.87,44.07,,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
