"SKIDDAW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,2.38,5.88,8.88,8.13,5.87,1.12,,,,,,
February,4.75,5.50,4.25,0.37,3.25,1.00,,,,,,
March,2.87,4.62,2.87,0.88,5.00,1.37,,,,,,
April,1.65,2.13,4.75,0.00,1.63,,,,,,,
May,2.25,1.87,3.25,5.75,2.12,,,,,,,
June,2.25,1.63,3.75,3.75,2.38,,,,,,,
July,2.75,1.87,4.13,5.87,0.63,,,,,,,
August,3.25,5.13,5.37,7.00,2.62,,,,,,,
September,5.13,5.27,5.25,3.38,8.50,,,,,,,
October,12.75,4.62,8.25,4.12,8.12,,,,,,,
November,3.87,2.25,6.63,3.75,,,,,,,,
December,1.38,11.38,7.12,3.38,,,,,,,,
Total,45.28,52.15,64.50,46.38,53.62,,,,,,,
Calc annual,45.28,52.15,64.50,46.38,40.12,3.49,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,13.50,NaN,NaN,NaN,NaN,NaN,,
