"CARTMEL VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,9.31,6.66,,,,,,,,
February,,,5.00,0.95,,,,,,,,
March,,,4.52,4.09,,,,,,,,
April,,,1.06,0.68,,,,,,,,
May,,,2.79,2.93,,,,,,,,
June,,,5.43,,,,,,,,,
July,,,7.70,,,,,,,,,
August,,,7.48,6.44,,,,,,,,
September,,,9.08,,,,,,,,,
October,,,7.13,,,,,,,,,
November,,,5.75,3.05,,,,,,,,
December,,,5.38,2.44,,,,,,,,
Total,,,70.63,43.10,,,,,,,,
Calc annual,0.00,0.00,70.63,27.24,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,15.86,NaN,NaN,NaN,NaN,NaN,NaN,,
