"BURNLEY GAWTHORPE HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,,1.12,,
February,,,,,,,,,,2.62,,
March,,,,,,,,,,1.89,,
April,,,,,,,,,,1.59,,
May,,,,,,,,,,1.68,,
June,,,,,,,,,,6.14,,
July,,,,,,,,,,5.56,,
August,,,,,,,,,,6.34,,
September,,,,,,,,,,2.80,,
October,,,,,,,,,,2.34,,
November,,,,,,,,,,1.26,,
December,,,,,,,,,,2.78,,
Total,,,,,,,,,,36.12,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.12,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
