"SIDMOUTH BELGRAVE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,5.57,4.60,,,,,,,,
February,,,3.63,3.50,,,,,,,,
March,,,3.14,3.68,,,,,,,,
April,,,1.98,0.58,,,,,,,,
May,,,1.54,1.25,,,,,,,,
June,,,3.50,0.89,,,,,,,,
July,,,4.33,1.67,,,,,,,,
August,,,2.05,3.99,,,,,,,,
September,,,1.75,2.36,,,,,,,,
October,,,4.80,1.83,,,,,,,,
November,,,4.01,3.98,,,,,,,,
December,,,5.55,0.31,,,,,,,,
Total,,,41.85,28.64,,,,,,,,
Calc annual,0.00,0.00,41.85,28.64,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
