"FARNHAM THE BOURNE VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,1.52,2.76,,
February,,,,,,,,,1.82,3.44,,
March,,,,,,,,,1.02,0.52,,
April,,,,,,,,,2.35,2.30,,
May,,,,,,,,,4.25,3.32,,
June,,,,,,,,,2.41,5.04,,
July,,,,,,,,,1.38,3.36,,
August,,,,,,,,,4.97,4.93,,
September,,,,,,,,,1.26,3.12,,
October,,,,,,,,,2.43,0.93,,
November,,,,,,,,,3.44,0.97,,
December,,,,,,,,,1.99,0.89,,
Total,,,,,,,,,28.84,31.58,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.84,31.58,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
