"HAWKSHEAD BELMONT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,7.39,,,,,,,,,,,
February,5.81,,,,,,,,,,,
March,4.33,,,,,,,,,,,
April,3.20,,,,,,,,,,,
May,4.06,,,,,,,,,,,
June,2.28,,,,,,,,,,,
July,1.01,,,,,,,,,,,
August,0.98,,,,,,,,,,,
September,6.14,,,,,,,,,,,
October,13.78,,,,,,,,,,,
November,6.07,,,,,,,,,,,
December,3.82,,,,,,,,,,,
Total,58.87,,,,,,,,,,,
Calc annual,58.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
