"AUCHINLEE MILLER ROAD AYR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,3.40,2.18,8.07,5.50,1.32,,
February,,,,,,2.60,3.78,4.21,2.07,1.85,,
March,,,,,,1.39,5.92,2.06,1.85,3.25,,
April,,,,,,1.21,0.97,2.93,1.85,1.08,,
May,,,,,,1.43,0.78,2.27,1.62,2.24,,
June,,,,,,2.41,3.42,3.09,1.61,3.62,,
July,,,,,,2.25,3.50,3.96,0.95,3.86,,
August,,,,,,2.00,3.58,5.48,2.67,4.72,,
September,,,,,,5.65,2.40,2.52,4.20,4.32,,
October,,,,,,4.87,6.18,4.50,4.67,1.96,,
November,,,,,,4.05,2.25,5.96,1.96,1.32,,
December,,,,,2.20,3.25,5.53,5.07,1.97,2.21,,
Total,,,,,,34.51,40.49,50.12,30.92,31.75,,
Calc annual,0.00,0.00,0.00,0.00,2.20,34.51,40.49,50.12,30.92,31.75,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,,
