"SALHOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,1.06,2.11,,,,,,
February,,,,,1.05,1.33,,,,,,
March,,,,,1.22,0.55,,,,,,
April,,,,,1.31,0.74,,,,,,
May,,,,,1.43,1.30,,,,,,
June,,,,,1.96,,,,,,,
July,,,,,1.65,,,,,,,
August,,,,,1.40,,,,,,,
September,,,,,3.50,,,,,,,
October,,,,,1.09,,,,,,,
November,,,,,2.86,,,,,,,
December,,,,,3.37,,,,,,,
Total,,,,,21.90,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,21.90,6.03,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,,
