"DARLINGTON FLORA GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,0.45,3.82,2.08,1.18,,
February,,,,,,,1.84,1.45,1.11,2.88,,
March,,,,,,,2.49,1.77,0.65,0.86,,
April,,,,,,,2.50,4.10,2.55,1.83,,
May,,,,,,,1.07,2.06,3.56,1.33,,
June,,,,,,,2.06,1.16,2.25,3.64,,
July,,,,,,,2.50,3.40,0.75,2.93,,
August,,,,,,,1.93,5.29,4.65,2.81,,
September,,,,,,,3.58,1.86,1.40,1.09,,
October,,,,,,,1.74,2.83,1.74,0.62,,
November,,,,,,,2.99,2.91,4.68,2.03,,
December,,,,,,,6.21,1.53,2.80,0.77,,
Total,,,,,,,29.36,32.18,28.22,21.97,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,29.36,32.18,28.22,21.97,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,,
