"ABERDARE ABERNANT SURGERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,16.96,14.00,10.42,12.10,5.15,13.71,4.96,,,
February,,,11.27,1.87,6.35,2.38,11.45,6.05,3.69,,,
March,,,6.58,3.86,9.49,3.50,7.19,4.07,3.47,,,
April,,,4.24,0.49,4.88,3.01,4.94,3.49,3.97,,,
May,,,0.80,0.79,0.15,4.38,0.61,6.62,11.20,,,
June,,,4.80,2.43,1.64,4.98,3.30,3.48,5.27,,,
July,,,6.93,5.45,1.92,6.37,3.01,5.87,2.03,,,
August,,,2.63,5.97,6.76,4.57,9.74,9.57,8.15,,,
September,,,7.40,3.47,4.53,6.10,9.31,5.09,3.95,,,
October,,,8.81,5.29,8.50,8.36,8.38,4.74,7.95,,,
November,,,13.45,4.01,6.33,9.27,5.42,13.50,4.85,,,
December,,,11.83,5.05,2.63,1.88,16.45,5.04,6.08,,,
Total,,,95.70,52.68,63.60,66.90,84.95,81.23,65.57,,,
Calc annual,0.00,0.00,95.70,52.68,63.60,66.90,84.95,81.23,65.57,0.00,,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,,
