"WORSBOROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.66,2.66,2.96,,,,,,,,,
February,2.30,0.20,2.12,,,,,,,,,
March,2.10,1.09,1.84,,,,,,,,,
April,3.81,0.86,4.02,,,,,,,,,
May,3.25,1.09,0.68,,,,,,,,,
June,2.38,0.19,0.92,,,,,,,,,
July,6.33,0.29,4.30,,,,,,,,,
August,1.06,3.54,5.96,,,,,,,,,
September,0.97,0.79,2.70,,,,,,,,,
October,1.80,1.31,0.84,,,,,,,,,
November,1.24,1.80,1.03,,,,,,,,,
December,2.77,3.50,4.51,,,,,,,,,
Total,31.67,17.32,31.88,,,,,,,,,
Calc annual,31.67,17.32,31.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
