"PENTLAND HILLS (CLUBBIEDEAN RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5132,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.90,4.99,2.04,1.89,2.29,2.95,3.61,2.57,5.97,1.11,3.59,
February,2.40,0.56,2.21,3.73,0.75,4.13,2.95,1.28,2.37,0.89,0.55,
March,2.34,2.80,1.96,1.09,1.07,1.95,1.82,3.00,1.89,0.21,2.25,
April,2.20,0.80,1.75,2.67,1.43,3.56,1.87,1.73,0.78,1.65,1.16,
May,2.80,1.67,1.11,2.05,4.27,5.30,3.05,1.54,1.27,1.72,1.27,
June,1.20,0.34,1.99,1.22,1.87,0.51,3.69,3.38,5.09,2.46,2.03,
July,3.41,2.62,4.37,3.26,4.35,1.34,2.77,2.29,2.20,2.68,3.90,
August,6.37,4.57,1.68,4.43,2.99,2.99,2.12,7.96,5.33,4.62,5.49,
September,1.20,1.75,2.08,1.78,3.42,4.77,3.84,10.23,2.72,0.37,5.58,
October,2.90,4.03,1.93,2.50,3.75,2.45,4.23,4.29,3.89,3.54,3.95,
November,2.23,1.36,1.63,3.33,1.28,0.99,4.05,2.03,3.16,4.05,4.10,
December,2.92,3.40,3.04,2.84,3.89,3.43,0.74,1.93,2.29,4.73,2.34,
Total,32.87,28.89,25.79,30.79,31.36,34.37,34.74,42.23,36.96,28.03,36.21,
Calc annual,32.87,28.89,25.79,30.79,31.36,34.37,34.74,42.23,36.96,28.03,36.21,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
