"SOUTH BRENT, DIDWORTHY SANATORIUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1678/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,8.86,16.41,5.13,10.04,
February,,,,,,,,5.53,5.31,4.39,2.73,
March,,,,,,,,7.24,7.17,1.13,3.58,
April,,,,,,,,3.90,3.68,0.62,4.22,
May,,,,,,,,0.88,1.68,4.29,2.20,
June,,,,,,,,4.65,3.43,3.03,1.29,
July,,,,,,,,7.75,2.68,2.54,3.85,
August,,,,,,,,7.26,3.30,5.03,6.76,
September,,,,,,,,9.56,2.24,0.43,7.72,
October,,,,,,,,6.65,9.35,7.49,6.90,
November,,,,,,,,6.70,7.85,16.94,9.33,
December,,,,,,,,7.63,6.59,11.79,6.22,
Total,,,,,,,,76.61,69.69,62.81,64.84,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.61,69.69,62.81,64.84,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
