"SEAMER IRTON PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3461,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.87,3.53,4.03,1.68,2.32,1.09,2.54,1.85,4.06,2.16,3.58,
February,1.31,0.31,2.24,3.92,2.14,2.21,2.12,1.28,1.74,0.97,1.89,
March,2.26,1.32,3.16,1.15,1.43,2.06,0.71,1.32,2.96,0.13,2.73,
April,3.48,1.50,1.85,1.29,1.19,2.62,1.20,3.09,1.38,1.20,3.73,
May,1.98,2.06,0.89,3.74,3.64,1.76,1.69,0.83,1.33,1.37,0.89,
June,0.72,0.29,2.05,0.62,2.15,0.13,3.30,3.06,3.60,1.08,1.60,
July,5.08,1.59,3.80,2.75,3.67,1.43,3.89,1.85,0.69,1.58,4.62,
August,1.27,3.74,4.01,3.25,1.45,3.23,3.25,5.01,3.49,2.03,2.57,
September,0.97,1.29,2.55,2.21,1.87,2.90,1.34,4.49,1.21,0.25,3.72,
October,1.93,2.19,1.39,1.75,2.85,1.80,3.26,1.79,3.87,1.86,1.71,
November,0.39,3.41,1.67,3.98,0.90,5.32,2.84,5.61,2.62,3.09,4.20,
December,4.39,2.15,2.99,3.22,2.04,5.20,1.32,2.35,1.52,5.00,2.16,
Total,27.65,23.38,30.63,29.56,25.65,29.75,27.46,32.53,28.47,20.72,33.40,
Calc annual,27.65,23.38,30.63,29.56,25.65,29.75,27.46,32.53,28.47,20.72,33.40,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
