HELENSBURGH VALVE HOUSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5320,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,5.56,4.99,4.94,7.62,3.41,7.05,4.97,,
February,,,,4.83,6.22,8.46,6.92,1.65,7.60,2.13,,
March,,,,6.42,6.77,3.96,1.86,3.67,2.01,4.00,,
April,,,,4.95,3.24,3.76,4.87,2.06,0.80,-999.00,,
May,,,,5.05,2.56,1.39,5.45,4.28,3.47,1.23,,
June,,,6.38,3.84,0.94,2.11,2.21,4.54,1.83,3.96,,
July,,,2.81,2.22,3.11,4.33,3.04,2.38,4.54,1.92,,
August,,,5.92,2.47,6.32,2.39,4.49,6.18,5.30,4.24,,
September,,,4.33,2.72,2.85,1.95,1.90,3.63,6.63,3.96,,
October,,,7.49,2.89,2.51,3.61,9.65,8.92,6.93,1.02,,
November,,,5.86,7.51,7.16,3.32,6.77,10.19,8.37,4.96,,
December,,,12.13,5.33,8.72,7.47,7.05,4.07,6.69,8.59,,
Total,,,68.79,53.79,55.39,47.69,61.83,54.98,61.22,44.05,,
Calc annual,0.00,0.00,44.92,53.79,55.39,47.69,61.83,54.98,61.22,40.98,,
Difference,NaN,NaN,23.87,0.00,0.00,-0.00,0.00,0.00,0.00,3.07,,
