"CLAPHAM, LARKHALL RISE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,12,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.04,1.21,2.76,1.75,2.15,1.65,3.21,0.63,2.10,
February,,,1.82,2.83,0.48,2.86,2.70,3.33,1.25,0.59,0.51,
March,,,1.54,2.12,0.74,0.70,0.17,2.33,1.41,0.02,1.67,
April,,,2.96,1.34,3.30,1.48,3.06,2.00,1.26,0.88,1.29,
May,,,0.95,1.97,2.67,1.69,1.65,1.30,2.48,1.07,3.43,
June,,,1.45,0.39,3.00,0.10,3.05,3.14,2.00,0.87,2.06,
July,,,3.82,2.63,2.80,3.69,1.62,2.53,2.29,1.31,2.28,
August,,,2.07,1.92,2.21,2.43,1.43,3.94,2.53,1.52,2.47,
September,,1.94,2.06,1.12,2.55,1.83,1.26,4.15,0.51,0.12,3.48,
October,,0.72,0.92,5.07,3.90,2.59,2.19,1.28,2.89,2.17,1.11,
November,,2.03,1.29,1.61,2.23,1.67,5.16,2.52,1.45,4.24,3.97,
December,,1.07,3.30,1.96,2.97,2.44,0.33,3.41,1.92,3.28,1.56,
Total,,,24.22,24.17,29.61,23.23,24.77,31.58,23.20,16.70,25.93,
Calc annual,0.00,5.76,24.22,24.17,29.61,23.23,24.77,31.58,23.20,16.70,25.93,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,
