"NOTTINGHAM STRELLEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,0.64,2.55,2.46,2.86,2.03,3.41,2.34,0.87,1.46,,
February,,4.87,2.12,3.00,1.62,2.38,0.38,0.41,1.46,2.16,,
March,,2.84,1.77,1.21,1.71,1.21,3.15,1.49,2.40,3.85,,
April,,1.23,3.17,2.32,1.76,1.47,1.59,1.05,2.93,2.85,,
May,,1.32,3.21,1.41,0.89,1.97,5.77,1.57,0.60,4.24,,
June,,2.20,3.64,4.52,0.90,3.00,1.41,0.72,1.62,0.84,,
July,,1.63,3.07,2.22,4.14,0.37,3.80,1.75,5.25,3.26,,
August,,6.14,1.72,1.52,2.07,2.02,2.20,1.73,2.74,2.80,,
September,,1.87,2.26,5.78,1.13,3.11,1.15,2.14,1.02,2.41,,
October,,3.46,5.36,2.51,0.88,6.01,4.74,1.49,0.64,3.20,,
November,,3.16,3.68,3.76,1.20,2.69,1.64,1.67,3.83,0.83,,
December,,2.38,4.88,1.23,2.19,0.70,3.12,2.10,1.93,2.04,,
Total,35.83,31.74,37.43,31.94,21.35,26.96,32.36,18.46,25.29,29.94,,
Calc annual,0.00,31.74,37.43,31.94,21.35,26.96,32.36,18.46,25.29,29.94,,
Difference,35.83,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
