"DUNFORD BRIDGE (HARDEN RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3165,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,15.20,1.23,7.46,
February,,,,,,,,,7.16,1.23,1.31,
March,,,,,,,,,2.90,0.84,2.72,
April,,,,,,,,,2.23,1.68,3.47,
May,,,,,,,,,2.18,3.07,2.04,
June,,,,,,,,,5.04,1.25,4.50,
July,,,,,,,,,1.82,2.71,8.78,
August,,,,,,,,,4.27,5.68,4.80,
September,,,,,,,,,0.53,1.90,5.96,
October,,,,,,,,,6.62,5.45,7.24,
November,,,,,,,,,9.60,9.79,5.74,
December,,,,,,,,,3.70,12.86,4.08,
Total,-999.00,47.44,53.24,,,,,,61.25,47.69,58.10,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.25,47.69,58.10,
Difference,-999.00,47.44,53.24,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
