"TOWNLEY HALL LANCASHIRE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR355,,,,,,,,,,,
,,,,,,,,,,,,
,1680,1681,1682,1683,1684,1685,1686,1687,1688,1689,,
January,5.12,0.53,9.86,2.38,0.32,1.10,4.72,,,3.33,,
February,4.92,3.63,1.35,2.45,4.83,0.42,0.20,,,3.93,,
March,4.13,2.35,2.37,3.05,0.87,1.85,5.72,,,8.75,,
April,2.22,0.57,3.08,4.02,3.70,3.80,3.05,,,4.68,,
May,1.88,0.69,3.15,3.53,0.97,2.01,4.37,,,1.82,,
June,3.42,3.97,5.17,4.68,1.92,4.10,4.73,,,3.02,,
July,3.02,2.92,4.82,4.12,3.13,4.97,1.88,,,1.20,,
August,5.02,4.25,3.85,5.82,3.38,3.98,8.70,,,2.22,,
September,1.46,6.07,2.93,1.52,1.99,1.63,5.72,,,4.42,,
October,5.70,1.70,4.27,3.30,4.25,3.25,2.93,,,7.40,,
November,4.79,2.35,5.25,1.92,5.79,5.22,7.09,,,4.15,,
December,2.69,4.23,4.56,0.37,2.99,5.48,1.32,,,3.68,,
Total,44.37,33.26,50.66,37.16,34.14,37.81,50.43,,,48.60,,
Calc annual,44.37,33.26,50.66,37.16,34.14,37.81,50.43,0.00,0.00,48.60,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,,
