"BATTERSEA WATER WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2031,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.15,1.95,2.69,1.22,2.72,1.78,2.40,1.68,3.35,0.85,2.56,
February,0.59,0.22,1.91,2.69,0.49,2.76,2.70,3.27,1.45,0.41,0.56,
March,1.47,1.14,1.54,2.12,0.75,0.72,0.26,2.21,1.44,0.00,1.51,
April,2.83,1.50,2.85,1.20,3.11,1.48,3.11,1.93,1.41,1.14,,
May,0.70,1.15,0.91,2.10,2.91,1.68,1.72,1.29,2.43,1.29,,
June,1.79,0.21,1.21,0.41,2.48,0.08,3.13,2.75,2.12,0.94,,
July,3.85,0.07,3.13,2.93,2.84,3.51,1.72,2.67,2.25,1.38,,
August,1.78,0.78,1.82,1.53,2.18,2.51,1.64,3.55,2.65,1.65,,
September,3.70,1.10,1.68,1.09,2.37,1.86,1.29,4.27,0.67,0.14,,
October,0.83,0.77,0.77,5.16,3.97,2.41,2.28,1.37,3.46,2.52,,
November,0.86,2.22,1.10,1.52,2.37,1.77,5.19,2.63,1.77,5.11,,
December,1.63,1.06,3.05,2.03,3.19,2.53,0.30,3.45,2.41,4.19,,
Total,22.18,12.17,22.66,24.00,29.38,23.09,25.74,31.07,25.41,19.62,,
Calc annual,22.18,12.17,22.66,24.00,29.38,23.09,25.74,31.07,25.41,19.62,4.63,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,NaN,
