"STONEY MIDDLETON PARSONAGE, SHEFFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4002,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,4.24,3.96,3.53,3.77,,
February,,,,,,,4.30,2.55,1.92,3.36,,
March,,,,,,0.98,2.16,3.06,3.48,1.53,,
April,,,,,,2.43,0.99,4.62,2.03,2.07,,
May,,,,,,2.03,1.08,1.98,1.54,5.42,,
June,,,,,,0.88,4.54,2.59,0.94,1.75,,
July,,,,,,4.24,3.74,3.65,0.35,0.67,,
August,,,,,,3.77,4.16,3.05,3.60,1.70,,
September,,,,,,0.53,5.25,2.67,3.26,5.59,,
October,,,,,,6.96,3.26,4.36,4.93,1.25,,
November,,,,,,3.16,4.24,1.53,1.78,3.15,,
December,,,,,,1.07,3.01,2.50,9.37,5.74,,
Total,,,,,,,40.97,36.52,36.73,36.00,,
Calc annual,0.00,0.00,0.00,0.00,0.00,26.05,40.97,36.52,36.73,36.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
