BRADFORD LEEMING RESERVOIR NO 12,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3271,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,6.07,1.71,5.57,4.55,3.89,5.32,2.56,1.89,2.45,4.00,,
February,5.55,5.05,2.46,1.82,4.01,4.00,4.70,0.54,4.13,1.65,,
March,0.84,1.97,5.18,5.80,5.28,0.71,3.78,2.64,1.55,4.77,,
April,3.71,1.99,0.96,4.18,2.00,1.22,2.10,1.77,0.83,1.65,,
May,2.86,0.98,3.57,3.71,1.61,1.66,2.11,1.90,2.64,1.76,,
June,2.70,4.13,6.82,1.98,2.34,0.54,2.36,2.06,1.44,0.86,,
July,4.11,0.55,6.00,1.28,2.68,4.10,2.62,1.57,4.59,2.24,,
August,5.41,2.14,6.96,1.35,2.61,4.83,1.98,5.58,2.22,2.62,,
September,0.26,3.48,1.95,1.99,2.19,0.52,1.40,1.54,8.16,1.32,,
October,3.87,4.29,4.78,2.66,2.10,1.61,6.74,6.16,2.39,2.11,,
November,5.46,4.63,2.86,4.85,5.81,2.37,3.87,3.85,1.85,2.94,,
December,5.56,7.15,4.54,2.97,6.79,6.84,3.04,1.62,6.15,5.64,,
Total,46.43,38.07,51.65,37.14,41.31,33.72,37.26,31.12,38.40,31.56,,
Calc annual,46.40,38.07,51.65,37.14,41.31,33.72,37.26,31.12,38.40,31.56,,
Difference,0.03,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
