ST-AUSTELL-POLCARNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX014521,Long,-4.7908,Lat,50.3355,Elevation,206,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,5.3,6.94,,4.87,4.17,6.57,9.73,6.2,6.44,11.3,2.08,9.85,,11.06,1.59,1.53,3.69,6.33,6.5,5.35,2.65,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,4.71,,2.94,3.75,2.78,8.1,5.23,4,2.08,6.54,4.07,,6.98,5.7,6.36,2.97,7.1,9.37,6.34,2.93,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,5.01,,3.13,2.96,2.09,4.67,4.96,2.45,1.94,6.8,4.69,,1.4,3.13,7.7,2.73,0.68,5.05,2.06,4.45,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,3.02,,1.32,0.2,5.73,4.24,0.84,2.81,2.54,4.55,5.79,,2.96,3.28,1.75,8.52,2.43,2.16,5.17,3.14,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,3.34,,5.73,2.46,0.26,3.03,2.7,1.07,4.16,0.04,6.41,,2.14,1.02,1.08,0.95,3.24,0.45,3.46,3.44,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,2.4,,0.12,0.47,2.73,3.52,2.55,2.23,4.05,1.68,2.86,,9.14,3.95,2.95,3.42,3.87,0.63,2.72,1.52,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,4.83,,0.64,2.24,6.19,3.17,3.76,1.87,3.69,1.57,5.56,,5.86,3.21,2.28,4.83,3.64,3.02,0.31,3.75,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,,,1,3.15,3.76,2.78,5.75,4.71,2.56,6.56,8.22,,6.38,0.73,4.7,2.57,0.53,2.48,2.83,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,,,5.44,2.38,7.68,5.02,3.04,8.08,8.54,7.98,3.69,,3.81,6.05,5.01,3.86,7.58,2.21,8.27,5.22,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,,4.36,3.65,7.04,5.75,7.3,3.79,5.38,11.4,4.55,3.98,,2.35,8.19,4.27,7.41,4.4,1.91,11.05,7.58,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,,,,,,4.61,5.25,4.43,2.61,8.24,4.73,4.39,9.59,6.47,10.5,,1.66,5.08,5.44,7.35,7.19,3.33,5.35,3.73,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,,,,,2.17,,8.62,4.69,3.29,4.14,8.3,1.44,8.88,4.48,13.29,7.02,,1.81,6.84,7.06,9.77,2.23,5.78,3.04,6.53,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,,,,,,,,38.78,36.54,50.29,68.1,44.99,52.31,66.33,62.11,72.64,,55.55,48.77,50.13,58.07,49.22,42.89,55.95,,31.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
