"FILLEIGH CASTLE HILL GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1837,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,2.61,4.20,6.75,4.71,5.02,7.37,2.18,6.48,2.81,3.81,,
February,2.48,3.38,5.29,0.16,2.62,2.04,6.37,4.09,1.94,6.72,,
March,1.62,1.90,3.99,3.21,1.82,1.68,6.35,4.58,1.58,1.18,,
April,0.54,3.60,3.20,1.84,1.98,3.38,4.69,3.91,3.90,3.29,,
May,3.41,0.33,2.60,2.95,0.36,3.48,0.61,4.69,5.71,4.93,,
June,0.39,2.36,4.52,1.84,1.18,3.72,1.37,1.59,3.44,2.76,,
July,2.00,6.06,7.26,5.75,2.92,2.57,2.23,6.01,2.46,6.85,,
August,2.44,1.00,4.15,8.29,5.83,3.65,4.39,5.86,2.73,8.11,,
September,3.34,4.82,4.89,3.80,7.78,5.27,5.10,3.11,6.24,3.87,,
October,8.96,4.27,8.63,4.62,6.40,8.66,3.88,4.22,7.66,3.99,,
November,2.43,2.02,6.94,2.84,2.75,8.06,5.01,8.15,4.78,0.56,,
December,2.52,2.86,5.58,1.81,10.68,2.52,9.92,3.62,3.42,1.48,,
Total,32.74,36.80,63.80,41.82,49.34,52.40,52.10,56.31,46.67,47.55,,
Calc annual,32.74,36.80,63.80,41.82,49.34,52.40,52.10,56.31,46.67,47.55,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
