FARNHAM HALL BURY ST EDMUNDS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6592,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,,,,,,,,0.88,,,,
February,,,,,,,,0.41,,,,
March,,,,,,,,0.91,,,,
April,,,,,,,,1.37,,,,
May,,,,,,,,2.30,,,,
June,,,,,,,,2.93,,,,
July,,,,,,,,1.69,,,,
August,,,,,,,,3.40,,,,
September,,,,,,,,2.20,,,,
October,,,,,,,,2.29,,,,
November,,,,,,,,2.34,,,,
December,,,,,,,,2.16,,,,
Total,,,,,,,,22.88,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.88,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,,
