"LAKE VYRNWY (LLUESTWEN) NO. 1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4263,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.62,12.12,6.16,6.36,6.57,9.80,10.78,8.31,15.70,3.34,10.42,
February,8.96,0.36,9.95,14.47,1.04,10.99,8.08,5.07,11.49,1.01,1.12,
March,6.51,8.41,5.49,4.21,3.48,2.10,2.81,7.02,4.71,1.47,3.44,
April,10.53,1.77,3.81,5.63,5.76,4.14,3.47,3.79,3.41,1.99,4.44,
May,7.55,3.49,2.27,6.17,9.50,8.53,4.65,2.90,1.23,3.92,3.64,
June,4.06,0.43,3.66,2.41,4.15,0.07,3.81,8.28,8.24,4.20,3.72,
July,11.24,5.07,7.88,5.18,8.31,2.17,5.84,4.72,3.51,4.49,6.02,
August,3.79,7.58,5.14,9.90,8.21,5.48,7.02,12.83,8.26,7.71,7.66,
September,3.87,2.78,5.86,7.61,8.46,5.58,4.40,7.98,2.15,2.80,7.98,
October,4.02,5.11,2.75,13.77,8.91,9.47,6.61,10.94,11.24,9.29,11.29,
November,5.15,4.13,3.72,6.90,6.09,3.54,11.97,9.92,17.07,17.92,10.66,
December,8.89,13.19,9.63,7.41,10.43,8.89,1.75,3.89,6.55,16.26,9.04,
Total,86.19,64.44,66.32,90.02,80.91,70.76,71.19,85.65,93.56,74.40,79.43,
Calc annual,86.19,64.44,66.32,90.02,80.91,70.76,71.19,85.65,93.56,74.40,79.43,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
