"LOCH DROME",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5780,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,11.30,17.30,7.10,14.70,7.33,11.70,8.00,10.30,11.12,1.16,10.12,
February,14.50,2.65,9.20,3.90,8.60,9.33,4.90,2.40,9.15,1.35,1.67,
March,8.40,7.10,4.90,1.45,7.40,9.65,9.20,4.60,3.22,1.47,3.60,
April,5.35,2.80,5.10,4.35,5.15,5.45,4.20,9.25,2.75,4.60,3.00,
May,5.70,5.10,9.42,8.50,3.45,5.16,4.30,4.00,4.00,2.40,5.60,
June,1.85,2.80,5.30,6.15,3.54,1.40,3.55,7.00,4.50,3.60,3.60,
July,4.50,2.75,4.10,4.44,5.62,3.50,2.80,2.80,5.50,3.12,4.00,
August,2.50,3.18,6.16,8.50,8.60,2.50,4.50,4.50,6.50,6.70,7.85,
September,7.10,4.70,2.55,5.59,8.71,9.00,4.60,7.40,5.26,4.00,4.86,
October,2.50,8.40,3.12,10.90,4.80,5.50,7.70,8.10,6.50,9.90,10.65,
November,6.35,1.30,6.20,6.70,2.90,3.30,6.10,7.60,10.60,5.25,10.76,
December,4.60,14.60,8.40,8.64,10.70,8.50,6.30,0.50,9.40,9.15,6.00,
Total,74.65,72.68,71.55,83.82,76.80,74.99,66.15,68.45,78.50,52.70,71.71,
Calc annual,74.65,72.68,71.55,83.82,76.80,74.99,66.15,68.45,78.50,52.70,71.71,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
