"COSSEY NR. NORWICH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,,,,,,,0.70,0.98,,
February,,,,,,,,,0.41,1.35,,
March,,,,,,,,,0.57,1.34,,
April,,,,,,,,,1.86,3.42,,
May,,,,,,,,,3.35,0.93,,
June,,,,,,,,,0.96,1.51,,
July,,,,,,,,,5.25,2.65,,
August,,,,,,,,,2.10,2.38,,
September,,,,,,,,,0.94,2.87,,
October,,,,,,,,,3.11,2.49,,
November,,,,,,,,,2.32,2.10,,
December,,,,,,,,,2.29,3.12,,
Total,,,,,,,,,23.86,25.14,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.86,25.14,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,,
