"LLANDERFELL PALE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4326,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,4.90,7.03,1.77,8.41,5.50,1.53,,
February,,,,,4.56,2.26,6.75,5.58,2.39,4.26,,
March,,,,,4.53,2.78,5.23,3.80,2.83,2.67,,
April,,,,1.19,2.97,2.34,4.34,2.88,1.32,2.04,,
May,,,,2.12,2.31,3.23,0.92,4.19,6.06,2.19,,
June,,,,1.50,0.93,3.40,2.21,2.46,3.29,5.00,,
July,,,,3.60,3.11,4.26,2.45,3.56,0.99,5.34,,
August,,,,3.60,4.96,3.58,4.56,6.79,4.76,6.42,,
September,,,,3.73,5.18,3.78,5.34,3.57,3.12,4.28,,
October,,,,4.39,5.72,4.91,5.55,6.14,7.34,1.79,,
November,,,,3.77,5.18,4.42,4.70,9.07,6.11,1.27,,
December,,,,2.12,5.85,3.29,8.88,3.79,4.35,4.80,,
Total,,,,39.52,50.20,45.28,52.70,60.24,48.06,41.59,,
Calc annual,0.00,0.00,0.00,26.02,50.20,45.28,52.70,60.24,48.06,41.59,,
Difference,NaN,NaN,NaN,13.50,0.00,0.00,0.00,0.00,0.00,0.00,,
