"TODMORDEN VALE COTTAGE NR STANSFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,5.05,8.29,,,,,
February,,,,,,4.16,5.38,,,,,
March,,,,,,1.75,2.24,,,,,
April,,,,,,1.77,1.32,,,,,
May,,,,,,3.74,0.71,,,,,
June,,,,,,0.88,6.18,,,,,
July,,,,,,3.02,5.43,,,,,
August,,,,,,5.61,5.85,,,,,
September,,,,,,0.55,8.72,,,,,
October,,,,,,7.15,4.40,,,,,
November,,,,,,4.78,8.58,,,,,
December,,,,,,3.32,8.77,,,,,
Total,,,,,,41.78,65.87,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,41.78,65.87,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,,
