"GAINFORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,,2.33,3.31,,
February,,,,,,,,,0.66,1.40,,
March,,,,,,,,,0.61,2.07,,
April,,,,,,,,,2.60,1.54,,
May,,,,,,,,,1.02,3.49,,
June,,,,,,,,,0.22,1.01,,
July,,,,,,,,,0.79,0.45,,
August,,,,,,,,,3.07,1.45,,
September,,,,,,,,,5.12,3.89,,
October,,,,,,,,,1.71,1.92,,
November,,,,,,,,,2.53,2.70,,
December,,,,,,,,,5.47,3.52,,
Total,,,,,,,,,26.13,26.75,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.13,26.75,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,,
