"LISVANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,2.15,3.80,5.22,4.79,5.05,5.30,,
February,,,,,1.84,3.10,4.44,4.42,2.04,4.75,,
March,,,,,3.13,1.39,2.67,3.91,2.42,1.72,,
April,,,,,1.35,1.23,1.96,4.47,2.43,1.63,,
May,,,,,1.04,2.81,1.30,3.40,1.61,3.72,,
June,,,,,2.29,3.33,2.71,0.89,0.30,0.62,,
July,,,,,1.48,4.84,3.25,3.26,0.22,0.64,,
August,,,,,1.57,5.10,3.59,1.54,5.40,1.86,,
September,,,,,4.01,0.11,11.94,2.04,4.45,6.01,,
October,,,,,2.84,9.13,3.64,4.15,3.59,3.70,,
November,,,,,4.73,4.48,3.12,0.99,1.99,3.09,,
December,,,,,2.33,3.26,4.81,3.38,8.56,5.15,,
Total,,,,,28.76,42.58,48.65,37.24,38.06,38.19,,
Calc annual,0.00,0.00,0.00,0.00,28.76,42.58,48.65,37.24,38.06,38.19,,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,,
