"PORT MADOC",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4385,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,4.00,9.10,7.53,6.04,8.14,,
February,,,,,,3.10,4.75,3.07,3.65,5.48,,
March,,,,,,3.80,2.80,2.50,4.77,2.64,,
April,,,,,,2.10,1.12,4.86,2.71,4.92,,
May,,,,,2.51,4.49,1.59,2.05,1.97,3.52,,
June,,,,,2.54,1.93,5.17,0.93,0.49,1.21,,
July,,,,,2.44,1.80,1.15,5.34,0.78,1.41,,
August,,,,,3.57,5.12,4.19,2.50,4.09,3.51,,
September,,,,,4.78,1.27,8.77,5.51,2.60,11.54,,
October,,,,,2.09,3.65,2.49,8.91,5.42,4.78,,
November,,,,,3.29,4.69,5.33,1.82,3.95,5.28,,
December,,,,,4.70,2.43,4.63,5.18,11.42,5.04,,
Total,,,,,,38.38,51.09,50.20,47.89,57.47,,
Calc annual,0.00,0.00,0.00,0.00,25.92,38.38,51.09,50.20,47.89,57.47,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,,
